transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
11659,28,2778,4/17/2017,1,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,33455
1895,21,2778,7/23/2017,0,Approved,Solex,Standard,medium,large,1071.23,380.74,35160
4299,93,2778,11/26/2017,0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,36833
10855,17,2778,12/21/2017,0,Approved,Solex,Standard,high,medium,1024.66,614.8,35378
10668,3,2779,10/9/2017,1,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,39298
5871,8,2779,11/27/2017,1,Approved,Solex,Road,medium,small,1703.52,1516.13,38693
428,62,2779,11/30/2017,1,Approved,Solex,Standard,medium,medium,478.16,298.72,36146
19269,62,2779,12/9/2017,1,Approved,Solex,Standard,medium,medium,478.16,298.72,41047
11930,65,2779,12/19/2017,1,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,37499
2124,86,2780,1/29/2017,0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,38482
16207,26,2780,2/23/2017,1,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,33552
5914,26,2780,6/4/2017,1,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,33888
4111,77,2780,7/21/2017,1,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,37873
1880,23,2780,12/28/2017,0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,40670
16190,16,2781,2/18/2017,0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,34586
17350,52,2781,7/16/2017,0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,39915
18955,45,2781,9/1/2017,1,Approved,Solex,Standard,medium,medium,441.49,84.99,41009
19257,30,2781,10/18/2017,0,Approved,Solex,Standard,high,medium,748.17,448.9,36361
12205,54,2782,2/5/2017,0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,39915
1623,81,2782,2/14/2017,0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,33429
18376,48,2782,4/8/2017,0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,41848
10001,54,2782,6/15/2017,1,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,39915
3502,22,2782,7/13/2017,1,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165
12,61,2783,1/5/2017,1,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,42172
15508,51,2783,1/14/2017,1,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,39915
843,21,2783,2/11/2017,1,Approved,Solex,Standard,medium,large,1071.23,380.74,42404
18818,6,2783,3/16/2017,1,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,33549
9828,42,2783,4/3/2017,1,Approved,OHM Cycles,Road,medium,small,1810,1610.9,37668
2623,56,2783,6/21/2017,1,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,40779
5392,86,2783,7/6/2017,0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,36367
13985,67,2783,9/16/2017,0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,42710
13573,80,2783,10/2/2017,1,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,41533
9505,95,2783,10/18/2017,0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,33364
16819,99,2783,10/18/2017,0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,34556
6334,38,2784,3/10/2017,0,Approved,Solex,Standard,medium,medium,1577.53,826.51,40618
2538,61,2784,8/17/2017,0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,42172
15015,34,2784,10/17/2017,0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,37698
5854,42,2785,1/21/2017,0,Approved,OHM Cycles,Road,medium,small,1810,1610.9,37873
15677,3,2785,4/10/2017,0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,42145
10937,1,2785,6/16/2017,1,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,35667
14098,38,2785,6/24/2017,0,Approved,Solex,Standard,medium,medium,1577.53,826.51,37220
9366,5,2785,9/13/2017,0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,38206
11671,20,2785,11/15/2017,0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,41701
2471,29,2786,1/6/2017,0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,36361
13770,78,2786,2/27/2017,0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,33429
16246,84,2786,4/6/2017,1,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,34079
1137,12,2786,4/11/2017,1,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216
10333,45,2786,12/13/2017,1,Approved,Solex,Standard,medium,medium,441.49,84.99,35470
11109,91,2786,12/27/2017,1,Approved,Solex,Standard,medium,medium,100.35,75.26,36367
10295,89,2787,3/12/2017,0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,37874
19339,38,2787,4/5/2017,0,Approved,Solex,Standard,medium,medium,1577.53,826.51,36498
9329,8,2787,4/9/2017,1,Approved,Solex,Road,medium,small,1703.52,1516.13,40649
45,55,2787,6/7/2017,1,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,42172
9550,26,2787,6/19/2017,0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,42696
14971,63,2787,11/23/2017,0,Approved,Solex,Standard,medium,medium,1483.2,99.59,36146
14798,73,2788,1/20/2017,0,Approved,Solex,Standard,medium,medium,1945.43,333.18,37499
16245,83,2788,1/25/2017,0,Approved,Solex,Touring,medium,large,2083.94,675.03,41533
13679,24,2788,2/3/2017,1,Approved,Solex,Road,medium,large,1777.8,820.78,40670
4961,28,2788,2/9/2017,1,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,33455
7828,56,2788,4/8/2017,1,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,35707
4939,75,2788,5/10/2017,1,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,38859
3544,30,2788,7/29/2017,0,Approved,Solex,Standard,high,medium,748.17,448.9,33552
6967,79,2788,8/1/2017,0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,37873
10713,39,2788,9/2/2017,1,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,40336
14772,60,2788,10/22/2017,0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,40779
12335,83,2788,11/16/2017,1,Approved,Solex,Touring,medium,large,2083.94,675.03,41533
18462,80,2789,6/20/2017,0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,42226
17966,17,2789,12/6/2017,0,Approved,Solex,Standard,high,medium,1024.66,614.8,35378
1929,0,2790,2/12/2017,1,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,35707
12875,0,2790,7/3/2017,1,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,37499
10301,67,2790,10/14/2017,1,Approved,Solex,Standard,medium,large,1071.23,380.74,33455
5533,83,2791,5/16/2017,0,Approved,Solex,Touring,medium,large,2083.94,675.03,41533
3842,68,2791,6/2/2017,0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,40410
3924,15,2791,6/2/2017,1,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,38693
10441,93,2791,10/15/2017,0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,36833
12503,21,2791,11/23/2017,0,Approved,Solex,Standard,medium,large,1071.23,380.74,35160
17471,80,2791,12/7/2017,0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,35455
5624,3,2791,12/16/2017,0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41167
2381,39,2792,1/18/2017,1,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,40336
2823,42,2792,3/18/2017,1,Approved,OHM Cycles,Road,medium,small,1810,1610.9,37668
4490,82,2792,5/26/2017,1,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,38339
12573,10,2793,2/14/2017,0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,42560
14955,75,2793,3/6/2017,0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,33429
17085,43,2793,4/21/2017,1,Approved,Solex,Standard,medium,medium,1151.96,649.49,39427
18964,28,2793,8/12/2017,1,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,33888
6444,1,2793,10/12/2017,1,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,41245
10825,25,2793,10/15/2017,0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,42696
7348,29,2793,11/6/2017,0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,42696
19312,47,2793,11/26/2017,1,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,38991
8169,44,2794,3/28/2017,0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,34071
14263,63,2794,6/10/2017,1,Approved,Solex,Standard,medium,medium,1483.2,99.59,40410
5801,3,2794,8/16/2017,0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,38573
462,62,2794,9/5/2017,1,Approved,Solex,Standard,medium,medium,478.16,298.72,41047
2427,50,2794,9/27/2017,0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,35707
18405,54,2794,11/3/2017,1,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,42295
3354,67,2794,12/25/2017,1,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,37499
5144,70,2795,5/6/2017,1,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,42105
14174,75,2795,5/19/2017,0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,38859
14429,83,2795,9/30/2017,1,Approved,Solex,Touring,medium,large,2083.94,675.03,41533
9061,94,2796,1/2/2017,1,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,41434
11773,58,2796,1/11/2017,0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,42295
1114,60,2796,2/25/2017,0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,40779
3108,88,2796,10/9/2017,0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,36145
7555,46,2796,10/10/2017,0,Approved,Solex,Standard,low,medium,1289.85,74.51,39427
10819,80,2796,11/28/2017,0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,35455
16828,61,2796,12/22/2017,1,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,42172
6582,28,2797,1/21/2017,1,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,33455
12688,94,2797,2/4/2017,0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,34556
1778,6,2797,5/4/2017,1,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,39298
8313,5,2797,5/6/2017,1,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784
2537,95,2797,9/2/2017,1,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,38002
1542,72,2797,10/16/2017,0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,38193
16974,0,2798,5/29/2017,1,Approved,Solex,Standard,medium,medium,441.49,84.99,39427
5532,0,2798,6/29/2017,0,Approved,Solex,Road,medium,medium,416.98,312.74,41064
8904,100,2798,7/8/2017,0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,35160
5242,56,2798,7/17/2017,1,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,34244
15824,0,2798,7/29/2017,1,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,34527
7643,3,2799,1/11/2017,0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,33549
6122,34,2799,2/11/2017,0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,39526
3690,51,2799,3/16/2017,0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,35707
10489,81,2799,3/19/2017,1,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,38339
12118,64,2799,5/15/2017,0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,42145
3794,46,2799,5/24/2017,1,Approved,Solex,Standard,low,medium,1289.85,74.51,37668
19646,95,2799,11/18/2017,1,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,42458
12152,4,2799,12/1/2017,0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38573
11601,56,2800,2/12/2017,0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,35707
17932,72,2800,6/4/2017,0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710
13896,98,2800,7/5/2017,0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,38002
6350,22,2800,10/5/2017,0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165
8145,31,2800,11/19/2017,1,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,39031
8282,22,2801,2/4/2017,0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165
255,67,2801,4/1/2017,1,Cancelled,Norco Bicycles,Road,medium,medium,544.05,376.84,38647
16827,9,2801,9/18/2017,0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,33549
5226,61,2801,10/28/2017,1,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,42172
5289,55,2801,12/8/2017,0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,37823
13976,49,2802,4/26/2017,0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,41064
15157,98,2802,6/30/2017,1,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,38002
10753,62,2802,7/11/2017,1,Approved,Solex,Standard,medium,medium,478.16,298.72,34143
9954,29,2803,4/25/2017,0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,39031
14185,40,2803,6/21/2017,1,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,35560
16922,50,2803,7/15/2017,0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,41009
1913,1,2803,8/9/2017,0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688
3934,24,2803,9/29/2017,0,Approved,Solex,Road,medium,large,1777.8,820.78,42404
5441,13,2803,11/30/2017,1,Approved,Solex,Standard,medium,medium,1163.89,589.27,37838
19543,74,2804,1/1/2017,0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,37873
12568,84,2804,1/28/2017,0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,42218
19957,49,2804,4/17/2017,1,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,39915
16256,49,2804,5/4/2017,0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,37220
3325,54,2804,7/8/2017,1,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,34143
11750,72,2804,10/28/2017,1,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,37873
19140,24,2804,11/2/2017,0,Approved,Solex,Road,medium,large,1777.8,820.78,42696
12485,85,2805,1/1/2017,1,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,36668
18225,15,2805,1/24/2017,0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,39915
13144,27,2805,2/17/2017,0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,34527
8812,46,2805,10/28/2017,0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36361
11739,0,2805,12/27/2017,1,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647
7549,17,2806,1/10/2017,0,Approved,Solex,Standard,high,medium,1024.66,614.8,42404
7887,24,2806,1/20/2017,0,Approved,Solex,Road,medium,large,1777.8,820.78,39031
9717,84,2806,2/1/2017,0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,35667
13086,1,2806,2/6/2017,0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,40784
8993,1,2806,6/8/2017,0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,41245
19846,71,2806,9/7/2017,0,Approved,Solex,Standard,high,large,1842.92,1105.75,38193
16975,50,2806,10/20/2017,0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,33259
19893,30,2806,10/23/2017,0,Approved,Solex,Standard,high,medium,748.17,448.9,37698
13977,28,2807,1/11/2017,1,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,34527
18870,58,2808,5/19/2017,0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,40779
5203,54,2808,7/3/2017,1,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,34143
10079,51,2808,8/13/2017,0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,37823
3908,7,2808,9/23/2017,1,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38216
17250,68,2808,12/24/2017,0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,36668
4667,36,2809,5/25/2017,0,Approved,Solex,Standard,low,medium,945.04,507.58,35052
1820,69,2809,8/7/2017,0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879
11372,85,2809,10/8/2017,1,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,42218
15860,84,2810,4/1/2017,0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,35667
17288,50,2810,7/11/2017,1,Approved,WeareA2B,Standard,medium,small,175.89,131.92,39915
501,28,2810,7/25/2017,1,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,35052
31,88,2810,9/5/2017,1,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,37539
768,81,2810,10/15/2017,0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,34079
14432,97,2810,10/29/2017,1,Approved,Solex,Standard,medium,large,202.62,151.96,33364
10935,21,2811,1/28/2017,1,Approved,Solex,Standard,medium,large,1071.23,380.74,35160
12677,10,2811,4/5/2017,1,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,41701
16825,9,2811,5/3/2017,1,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,33549
11203,13,2811,5/30/2017,1,Approved,Solex,Standard,medium,medium,1163.89,589.27,42560
18387,19,2811,12/5/2017,0,Approved,OHM Cycles,Road,high,large,12.01,7.21,39880
10686,28,2812,1/13/2017,1,Approved,Solex,Road,medium,small,1703.52,1516.13,38693
12965,88,2812,3/14/2017,0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,34165
14935,36,2812,7/15/2017,0,Approved,Solex,Standard,low,medium,1289.85,74.51,35470
7741,90,2812,7/17/2017,1,Approved,Solex,Standard,low,medium,945.04,507.58,40618
9524,17,2812,8/29/2017,1,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,37874
1375,63,2812,10/4/2017,1,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,33455
12500,25,2813,1/30/2017,0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,33888
9976,56,2813,3/17/2017,0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,42172
10246,39,2813,3/20/2017,1,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,39427
18086,48,2813,4/7/2017,0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,41064
1042,17,2813,6/9/2017,0,Approved,Solex,Standard,high,medium,1024.66,614.8,40303
8705,0,2814,1/13/2017,0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,37499
10284,61,2814,2/18/2017,0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,42226
13857,79,2814,7/17/2017,1,Approved,Solex,Touring,medium,large,2083.94,675.03,38206
660,87,2814,12/17/2017,0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,40410
8033,29,2815,1/7/2017,0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,42696
1084,96,2815,1/8/2017,0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,37539
281,40,2815,2/18/2017,0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,38750
14728,96,2815,5/9/2017,0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,37539
3230,56,2815,6/2/2017,0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,35707
4620,53,2815,8/10/2017,0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,35470
15649,39,2815,8/14/2017,1,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,40336
18184,68,2815,8/30/2017,1,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,40410
11868,45,2815,12/3/2017,0,Approved,Solex,Standard,medium,medium,441.49,84.99,34071
18034,60,2816,3/11/2017,0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,40487
13511,48,2816,8/3/2017,1,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,37220
18282,41,2816,9/2/2017,1,Approved,Solex,Road,medium,medium,416.98,312.74,39427
7171,34,2816,10/3/2017,1,Approved,Norco Bicycles,Road,high,large,774.53,464.72,40336
3106,62,2816,10/8/2017,1,Approved,Solex,Standard,medium,medium,478.16,298.72,34143
15493,1,2816,11/14/2017,1,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,41245
18543,57,2816,11/15/2017,1,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,36146
16409,37,2816,11/30/2017,0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,38750
18501,16,2816,12/1/2017,0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,41345
3414,1,2816,12/22/2017,0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,41245
3300,99,2817,2/3/2017,0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,33364
18641,52,2817,10/14/2017,0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,33259
3599,25,2817,12/15/2017,1,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,34115
18292,63,2818,6/6/2017,0,Approved,Solex,Standard,medium,medium,1483.2,99.59,36146
3811,59,2818,9/15/2017,1,Approved,Solex,Standard,medium,large,1061.56,733.58,34170
18163,55,2818,9/16/2017,0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,37823
7044,53,2818,9/22/2017,1,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,35470
305,77,2819,1/4/2017,0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,40553
10949,80,2819,1/13/2017,1,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,35455
10363,10,2819,3/29/2017,0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,41701
15718,48,2819,7/21/2017,1,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,41848
16173,97,2820,1/18/2017,0,Approved,Solex,Standard,medium,large,202.62,151.96,42458
15576,68,2820,4/1/2017,1,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,36668
14375,80,2820,6/18/2017,0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,35455
444,33,2820,9/10/2017,0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,35560
17632,12,2820,9/13/2017,0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,35378
2659,74,2820,10/8/2017,1,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,35455
16837,64,2820,11/2/2017,1,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,41047
12684,49,2821,2/10/2017,1,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,41064
3587,17,2821,4/13/2017,1,Approved,Solex,Standard,high,medium,1024.66,614.8,35378
459,51,2821,4/29/2017,1,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,41009
8847,97,2821,8/11/2017,0,Approved,Solex,Standard,medium,large,202.62,151.96,42458
18425,23,2821,11/9/2017,1,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,34244
2083,74,2822,1/27/2017,0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,36668
10299,49,2822,3/6/2017,1,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,41064
17496,23,2822,5/2/2017,1,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,34244
5748,91,2822,6/10/2017,1,Approved,Solex,Standard,medium,medium,100.35,75.26,36367
25,89,2822,6/11/2017,0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,34079
12215,61,2822,8/21/2017,1,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,42172
8807,7,2822,10/2/2017,1,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38258
13905,51,2822,11/20/2017,1,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,41009
3910,37,2822,12/19/2017,0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36361
12561,73,2823,7/29/2017,0,Approved,Solex,Standard,medium,medium,1945.43,333.18,37499
19380,61,2823,8/10/2017,0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,42172
10133,19,2823,8/25/2017,0,Approved,OHM Cycles,Road,high,large,12.01,7.21,39880
16182,19,2823,12/18/2017,1,Approved,OHM Cycles,Road,high,large,12.01,7.21,39880
13310,94,2824,1/3/2017,1,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,41434
17578,93,2824,1/22/2017,0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,36833
19299,73,2824,4/2/2017,0,Approved,Solex,Standard,medium,medium,1945.43,333.18,37499
5563,39,2824,4/15/2017,1,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,40336
16713,43,2824,8/19/2017,1,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498
12385,99,2824,8/30/2017,0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,34556
9747,94,2825,1/3/2017,1,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,34556
13901,70,2825,2/4/2017,0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,40553
17497,32,2825,7/23/2017,0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,34527
11434,40,2825,9/9/2017,1,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,34071
8225,84,2826,1/14/2017,0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38339
10264,23,2826,5/8/2017,0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,34244
2119,68,2826,5/26/2017,1,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,40410
15916,70,2826,6/16/2017,0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,42105
14527,99,2826,6/20/2017,0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,34556
10081,65,2826,7/4/2017,0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,42145
19084,84,2826,7/23/2017,1,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38339
2656,41,2826,8/12/2017,0,Approved,Solex,Road,medium,medium,416.98,312.74,35560
11718,63,2826,9/21/2017,1,Approved,Solex,Standard,medium,medium,1483.2,99.59,36146
553,96,2826,10/22/2017,0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,37539
1025,45,2826,10/25/2017,0,Approved,Solex,Standard,medium,medium,441.49,84.99,34071
5520,54,2826,12/19/2017,0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,39915
12945,0,2827,2/5/2017,0,Approved,Solex,Road,medium,medium,416.98,312.74,35560
7216,40,2827,7/4/2017,0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,37823
13689,0,2827,9/4/2017,1,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710
19931,93,2827,9/7/2017,1,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,38750
11508,0,2827,9/14/2017,0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,42696
15733,97,2828,8/20/2017,1,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,42560
425,28,2828,9/6/2017,0,Approved,Solex,Road,medium,small,1703.52,1516.13,41701
